Date,Revenue,Expenses,Department,Region,Product Line,Expense Category,Client ID
2025-05-23,0.0,2707.84,Operations,West,Consulting Services,Salaries,
2025-05-23,0.0,2315.32,HR,East,Hardware Systems,Benefits,
2025-05-23,0.0,573.46,Operations,North,Consulting Services,Rent,
2025-05-23,0.0,3319.85,Engineering,West,Hardware Systems,Hardware Servers,
2025-05-23,0.0,360.28,Operations,East,Consulting Services,Office Supplies,
2025-05-23,13668.07,0.0,Sales,South,Software Licenses,Commissions,CL-045
2025-05-23,6252.63,1567.88,Sales,West,Software Licenses,Travel,CL-071
2025-05-23,0.0,209.83,Sales,West,Software Licenses,Travel,
2025-05-23,3903.91,0.0,Marketing,East,Cloud Subscriptions,Events,CL-029
2025-05-24,8431.2,0.0,Engineering,South,Consulting Services,Hardware Servers,CL-030
2025-05-24,0.0,2388.15,Sales,North,Consulting Services,Commissions,
2025-05-24,3761.61,0.0,Marketing,West,Consulting Services,Software Subscriptions,CL-067
2025-05-24,0.0,264.17,HR,East,Software Licenses,Salaries,
2025-05-24,0.0,3149.81,Sales,East,Consulting Services,Commissions,
2025-05-24,4959.95,0.0,Marketing,North,Consulting Services,Events,CL-049
2025-05-24,0.0,726.41,HR,South,Software Licenses,Software Subscriptions,
2025-05-25,2383.73,0.0,Marketing,West,Hardware Systems,Salaries,CL-011
2025-05-25,11811.7,0.0,Operations,North,Software Licenses,Salaries,CL-067
2025-05-25,7665.38,0.0,Operations,East,Cloud Subscriptions,Salaries,CL-001
2025-05-25,0.0,384.55,Operations,South,Software Licenses,Office Supplies,
2025-05-25,4008.07,2076.63,Engineering,North,Cloud Subscriptions,Hardware Servers,CL-077
2025-05-25,3078.81,0.0,Operations,North,Software Licenses,Utilities,CL-023
2025-05-26,5559.21,1917.73,Marketing,West,Cloud Subscriptions,Software Subscriptions,CL-055
2025-05-26,0.0,2495.96,Operations,South,Hardware Systems,Salaries,
2025-05-26,0.0,165.77,Engineering,South,Software Licenses,Software Subscriptions,
2025-05-26,0.0,1489.42,Sales,South,Consulting Services,Commissions,
2025-05-26,0.0,1683.41,Engineering,South,Consulting Services,Salaries,
2025-05-26,4605.67,0.0,Engineering,West,Hardware Systems,Training,CL-096
2025-05-26,6522.11,0.0,Operations,West,Consulting Services,Utilities,CL-021
2025-05-26,4369.35,936.64,Sales,West,Hardware Systems,Travel,CL-089
2025-05-26,6285.28,0.0,Operations,South,Cloud Subscriptions,Salaries,CL-087
2025-05-26,7876.68,0.0,Marketing,North,Hardware Systems,Events,CL-055
2025-05-27,0.0,456.24,Engineering,East,Hardware Systems,Hardware Servers,
2025-05-27,0.0,2741.17,Sales,East,Consulting Services,Software Subscriptions,
2025-05-27,0.0,352.85,Engineering,West,Software Licenses,Salaries,
2025-05-27,6718.19,0.0,Engineering,North,Consulting Services,Software Subscriptions,CL-014
2025-05-27,0.0,3056.13,Marketing,North,Consulting Services,Marketing Ads,
2025-05-27,0.0,3295.91,Operations,South,Hardware Systems,Office Supplies,
2025-05-27,0.0,1455.02,Operations,East,Hardware Systems,Rent,
2025-05-27,0.0,1100.52,Engineering,South,Consulting Services,Salaries,
2025-05-27,0.0,676.35,Sales,North,Consulting Services,Travel,
2025-05-28,0.0,1978.74,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-05-28,9832.62,2756.14,Engineering,North,Cloud Subscriptions,Salaries,CL-038
2025-05-28,0.0,570.09,Marketing,North,Software Licenses,Marketing Ads,
2025-05-28,0.0,2050.41,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-05-28,0.0,1579.08,HR,West,Consulting Services,Recruitment,
2025-05-28,0.0,2873.52,Engineering,South,Hardware Systems,Training,
2025-05-28,9369.98,0.0,Operations,West,Software Licenses,Utilities,CL-079
2025-05-28,0.0,2353.23,HR,East,Consulting Services,Recruitment,
2025-05-28,8641.52,941.83,Operations,West,Consulting Services,Office Supplies,CL-048
2025-05-29,3633.7,999.61,Sales,South,Hardware Systems,Software Subscriptions,CL-021
2025-05-29,3358.77,0.0,Operations,South,Hardware Systems,Utilities,CL-067
2025-05-29,4174.17,1722.33,Operations,North,Cloud Subscriptions,Utilities,CL-048
2025-05-29,0.0,2883.94,Engineering,West,Cloud Subscriptions,Software Subscriptions,
2025-05-29,8273.01,0.0,Operations,North,Consulting Services,Office Supplies,CL-099
2025-05-29,9452.51,1162.79,Sales,South,Cloud Subscriptions,Commissions,CL-076
2025-05-29,9809.89,0.0,Engineering,South,Hardware Systems,Training,CL-096
2025-05-29,3230.85,0.0,HR,West,Software Licenses,Recruitment,CL-067
2025-05-29,12135.11,0.0,Engineering,South,Software Licenses,Salaries,CL-085
2025-05-30,0.0,577.69,Operations,South,Software Licenses,Salaries,
2025-05-30,1742.41,0.0,Operations,South,Cloud Subscriptions,Salaries,CL-090
2025-05-30,0.0,496.07,Engineering,North,Cloud Subscriptions,Software Subscriptions,
2025-05-30,7952.94,1431.36,Engineering,North,Consulting Services,Salaries,CL-043
2025-05-30,3409.52,0.0,Operations,West,Software Licenses,Rent,CL-083
2025-05-30,0.0,1217.27,Operations,East,Software Licenses,Office Supplies,
2025-05-30,14376.17,0.0,Engineering,South,Software Licenses,Salaries,CL-006
2025-05-31,1255.86,0.0,Engineering,East,Consulting Services,Training,CL-045
2025-05-31,0.0,1519.43,Sales,South,Consulting Services,Salaries,
2025-05-31,7622.86,0.0,Sales,South,Hardware Systems,Software Subscriptions,CL-071
2025-05-31,0.0,710.48,Engineering,West,Cloud Subscriptions,Software Subscriptions,
2025-05-31,8822.31,1579.71,Marketing,North,Cloud Subscriptions,Events,CL-002
2025-06-01,10604.99,0.0,Marketing,North,Software Licenses,Marketing Ads,CL-040
2025-06-01,9208.29,0.0,Engineering,North,Hardware Systems,Training,CL-002
2025-06-01,10938.57,0.0,Engineering,West,Software Licenses,Training,CL-015
2025-06-01,9244.13,0.0,Engineering,East,Cloud Subscriptions,Salaries,CL-046
2025-06-01,0.0,1208.9,Sales,West,Software Licenses,Commissions,
2025-06-01,0.0,1975.47,Sales,North,Consulting Services,Software Subscriptions,
2025-06-02,0.0,1074.5,Marketing,West,Consulting Services,Salaries,
2025-06-02,1400.96,3407.85,Marketing,North,Consulting Services,Software Subscriptions,CL-051
2025-06-02,0.0,3419.43,Engineering,South,Hardware Systems,Training,
2025-06-02,1866.28,0.0,Marketing,North,Software Licenses,Marketing Ads,CL-076
2025-06-02,0.0,1423.1,Sales,West,Software Licenses,Software Subscriptions,
2025-06-02,3497.8,0.0,Engineering,West,Software Licenses,Salaries,CL-095
2025-06-02,1514.0,2788.39,Operations,North,Cloud Subscriptions,Salaries,CL-038
2025-06-03,6793.25,0.0,Operations,North,Hardware Systems,Salaries,CL-001
2025-06-03,0.0,910.77,Marketing,North,Cloud Subscriptions,Marketing Ads,
2025-06-03,2452.34,0.0,Sales,West,Hardware Systems,Travel,CL-014
2025-06-03,13460.91,691.8,HR,South,Software Licenses,Salaries,CL-094
2025-06-03,1616.16,0.0,Operations,West,Hardware Systems,Salaries,CL-071
2025-06-03,0.0,855.35,HR,West,Software Licenses,Software Subscriptions,
2025-06-04,0.0,2610.31,Engineering,North,Consulting Services,Hardware Servers,
2025-06-04,3959.92,0.0,Marketing,East,Consulting Services,Salaries,CL-075
2025-06-04,6170.01,0.0,Marketing,East,Cloud Subscriptions,Salaries,CL-086
2025-06-04,0.0,1744.39,Marketing,West,Cloud Subscriptions,Software Subscriptions,
2025-06-04,0.0,931.36,Operations,South,Software Licenses,Rent,
2025-06-04,0.0,1856.83,Operations,West,Hardware Systems,Salaries,
2025-06-04,7195.86,1509.26,Engineering,South,Consulting Services,Training,CL-096
2025-06-05,7323.11,0.0,Sales,South,Software Licenses,Salaries,CL-087
2025-06-05,4225.71,0.0,Sales,North,Software Licenses,Salaries,CL-086
2025-06-05,0.0,1094.15,Sales,South,Software Licenses,Software Subscriptions,
2025-06-05,0.0,812.59,Marketing,North,Software Licenses,Marketing Ads,
2025-06-05,0.0,734.08,Sales,East,Cloud Subscriptions,Commissions,
2025-06-05,0.0,1443.55,Operations,East,Cloud Subscriptions,Rent,
2025-06-05,8627.95,1292.47,HR,North,Hardware Systems,Software Subscriptions,CL-092
2025-06-05,0.0,1030.79,Sales,North,Cloud Subscriptions,Software Subscriptions,
2025-06-06,0.0,384.6,HR,East,Consulting Services,Benefits,
2025-06-06,8514.94,0.0,Sales,South,Software Licenses,Software Subscriptions,CL-069
2025-06-06,5952.14,0.0,Marketing,North,Software Licenses,Software Subscriptions,CL-098
2025-06-06,0.0,2184.83,Engineering,South,Cloud Subscriptions,Software Subscriptions,
2025-06-06,0.0,2321.34,Operations,South,Consulting Services,Salaries,
2025-06-06,0.0,493.37,Marketing,East,Software Licenses,Salaries,
2025-06-06,2682.85,0.0,HR,South,Consulting Services,Benefits,CL-040
2025-06-06,5079.63,0.0,Operations,West,Hardware Systems,Rent,CL-017
2025-06-06,0.0,2915.37,HR,West,Cloud Subscriptions,Benefits,
2025-06-07,0.0,3408.74,Sales,South,Hardware Systems,Travel,
2025-06-07,10415.34,846.02,Engineering,South,Consulting Services,Salaries,CL-010
2025-06-07,0.0,1689.98,Marketing,West,Cloud Subscriptions,Software Subscriptions,
2025-06-07,7316.07,0.0,Operations,North,Consulting Services,Rent,CL-067
2025-06-07,0.0,851.6,HR,East,Cloud Subscriptions,Software Subscriptions,
2025-06-07,0.0,1806.16,HR,West,Cloud Subscriptions,Software Subscriptions,
2025-06-07,0.0,1522.6,Engineering,West,Cloud Subscriptions,Salaries,
2025-06-07,0.0,3995.71,HR,North,Hardware Systems,Benefits,
2025-06-08,4601.56,1405.6,Engineering,East,Consulting Services,Software Subscriptions,CL-006
2025-06-08,2262.07,0.0,Sales,South,Consulting Services,Salaries,CL-055
2025-06-08,7249.04,1099.03,Engineering,South,Software Licenses,Training,CL-042
2025-06-08,0.0,367.46,Marketing,East,Software Licenses,Marketing Ads,
2025-06-08,9005.4,0.0,Operations,South,Cloud Subscriptions,Utilities,CL-099
2025-06-08,10629.67,2233.07,Sales,South,Cloud Subscriptions,Commissions,CL-046
2025-06-08,0.0,158.82,Engineering,South,Software Licenses,Hardware Servers,
2025-06-08,0.0,1167.55,Operations,South,Cloud Subscriptions,Office Supplies,
2025-06-09,8903.53,2230.93,Sales,South,Consulting Services,Travel,CL-029
2025-06-09,8084.92,0.0,Operations,East,Cloud Subscriptions,Utilities,CL-089
2025-06-09,0.0,2849.53,HR,North,Cloud Subscriptions,Software Subscriptions,
2025-06-09,3206.27,4058.02,Engineering,East,Hardware Systems,Salaries,CL-086
2025-06-09,0.0,627.47,Marketing,South,Consulting Services,Salaries,
2025-06-09,5214.85,0.0,Marketing,North,Cloud Subscriptions,Software Subscriptions,CL-004
2025-06-09,0.0,3810.51,Operations,East,Hardware Systems,Rent,
2025-06-09,10397.49,0.0,Engineering,South,Hardware Systems,Salaries,CL-029
2025-06-10,2278.66,3988.61,Engineering,West,Hardware Systems,Training,CL-029
2025-06-10,5610.32,0.0,Operations,East,Hardware Systems,Utilities,CL-049
2025-06-10,8308.01,712.01,Sales,West,Cloud Subscriptions,Commissions,CL-045
2025-06-10,5812.55,2249.78,Engineering,East,Consulting Services,Software Subscriptions,CL-078
2025-06-10,0.0,669.91,Sales,East,Hardware Systems,Salaries,
2025-06-10,0.0,639.08,Sales,West,Software Licenses,Commissions,
2025-06-10,9228.35,3671.86,Operations,South,Hardware Systems,Rent,CL-051
2025-06-10,0.0,3230.25,Sales,North,Consulting Services,Software Subscriptions,
2025-06-10,0.0,2703.8,HR,East,Cloud Subscriptions,Salaries,
2025-06-11,1556.66,0.0,Sales,West,Consulting Services,Salaries,CL-010
2025-06-11,0.0,2593.87,Engineering,South,Hardware Systems,Software Subscriptions,
2025-06-11,2547.08,0.0,Operations,North,Hardware Systems,Salaries,CL-079
2025-06-11,14403.78,676.18,Marketing,South,Software Licenses,Events,CL-083
2025-06-11,8537.92,1307.73,Sales,East,Software Licenses,Software Subscriptions,CL-046
2025-06-11,2852.69,2095.26,Sales,South,Cloud Subscriptions,Software Subscriptions,CL-043
2025-06-12,0.0,424.75,Engineering,North,Software Licenses,Salaries,
2025-06-12,5452.31,683.63,Operations,South,Cloud Subscriptions,Salaries,CL-034
2025-06-12,7805.3,1024.16,Marketing,North,Consulting Services,Software Subscriptions,CL-002
2025-06-12,4675.52,0.0,Engineering,South,Cloud Subscriptions,Salaries,CL-043
2025-06-12,0.0,1625.26,Operations,West,Cloud Subscriptions,Salaries,
2025-06-12,3994.74,0.0,HR,South,Consulting Services,Salaries,CL-060
2025-06-12,0.0,1972.01,Sales,West,Consulting Services,Salaries,
2025-06-12,1804.24,407.84,Sales,South,Cloud Subscriptions,Commissions,CL-097
2025-06-12,0.0,2160.13,Operations,South,Cloud Subscriptions,Office Supplies,
2025-06-13,0.0,937.79,Engineering,West,Software Licenses,Hardware Servers,
2025-06-13,0.0,4095.67,Sales,West,Hardware Systems,Software Subscriptions,
2025-06-13,0.0,713.49,Sales,East,Consulting Services,Salaries,
2025-06-13,4806.78,0.0,Engineering,West,Cloud Subscriptions,Training,CL-084
2025-06-13,9054.74,0.0,Operations,West,Hardware Systems,Utilities,CL-021
2025-06-13,5467.84,2092.28,Operations,North,Hardware Systems,Rent,CL-043
2025-06-13,4952.03,0.0,Operations,West,Consulting Services,Utilities,CL-038
2025-06-13,5963.94,659.32,Sales,East,Consulting Services,Software Subscriptions,CL-021
2025-06-13,8739.25,181.46,Marketing,East,Software Licenses,Salaries,CL-038
2025-06-14,0.0,1152.74,HR,South,Software Licenses,Software Subscriptions,
2025-06-14,0.0,1563.21,Marketing,West,Consulting Services,Marketing Ads,
2025-06-14,4919.85,0.0,Engineering,East,Cloud Subscriptions,Training,CL-079
2025-06-14,1518.45,0.0,Engineering,East,Software Licenses,Salaries,CL-079
2025-06-14,6085.28,0.0,Engineering,South,Hardware Systems,Training,CL-097
2025-06-15,0.0,2581.6,Sales,South,Consulting Services,Commissions,
2025-06-15,6339.2,1781.1,HR,South,Hardware Systems,Benefits,CL-086
2025-06-15,0.0,2930.93,Marketing,West,Consulting Services,Salaries,
2025-06-15,5854.03,0.0,Marketing,North,Cloud Subscriptions,Marketing Ads,CL-074
2025-06-15,7914.6,0.0,Marketing,North,Software Licenses,Marketing Ads,CL-083
2025-06-15,7397.66,0.0,HR,West,Hardware Systems,Salaries,CL-021
2025-06-15,3475.44,0.0,Operations,South,Cloud Subscriptions,Salaries,CL-073
2025-06-15,6713.01,0.0,Engineering,East,Consulting Services,Hardware Servers,CL-076
2025-06-15,4610.48,1072.04,Operations,South,Cloud Subscriptions,Rent,CL-015
2025-06-16,0.0,304.07,Marketing,South,Software Licenses,Marketing Ads,
2025-06-16,0.0,2150.79,HR,West,Consulting Services,Salaries,
2025-06-16,7192.33,4739.08,HR,North,Hardware Systems,Benefits,CL-028
2025-06-16,2213.51,0.0,Sales,West,Consulting Services,Travel,CL-051
2025-06-16,8578.65,2633.59,HR,North,Cloud Subscriptions,Recruitment,CL-040
2025-06-16,4475.73,0.0,Operations,East,Software Licenses,Rent,CL-069
2025-06-16,1810.15,0.0,HR,East,Software Licenses,Software Subscriptions,CL-063
2025-06-17,0.0,473.05,HR,South,Software Licenses,Salaries,
2025-06-17,0.0,2822.97,HR,South,Hardware Systems,Salaries,
2025-06-17,6091.9,0.0,Marketing,West,Hardware Systems,Software Subscriptions,CL-065
2025-06-17,4695.99,0.0,Sales,West,Cloud Subscriptions,Salaries,CL-097
2025-06-17,5881.98,0.0,Marketing,East,Consulting Services,Software Subscriptions,CL-059
2025-06-18,11218.08,0.0,Sales,West,Cloud Subscriptions,Commissions,CL-087
2025-06-18,8796.42,0.0,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-094
2025-06-18,3050.74,0.0,Engineering,South,Cloud Subscriptions,Hardware Servers,CL-029
2025-06-18,5545.76,0.0,Marketing,West,Consulting Services,Salaries,CL-006
2025-06-18,8371.34,0.0,Operations,South,Cloud Subscriptions,Salaries,CL-094
2025-06-18,3306.16,0.0,HR,West,Software Licenses,Benefits,CL-021
2025-06-18,0.0,1200.36,Sales,North,Cloud Subscriptions,Travel,
2025-06-18,0.0,822.38,Engineering,North,Consulting Services,Software Subscriptions,
2025-06-19,0.0,929.0,Operations,West,Consulting Services,Office Supplies,
2025-06-19,2813.6,554.09,Sales,North,Consulting Services,Travel,CL-080
2025-06-19,6939.88,0.0,Marketing,South,Consulting Services,Salaries,CL-046
2025-06-19,10171.78,0.0,Sales,South,Software Licenses,Travel,CL-063
2025-06-19,13070.96,248.77,HR,West,Software Licenses,Salaries,CL-004
2025-06-20,0.0,2040.99,Operations,West,Hardware Systems,Salaries,
2025-06-20,8165.91,304.47,Sales,East,Software Licenses,Software Subscriptions,CL-002
2025-06-20,3244.89,0.0,Engineering,West,Cloud Subscriptions,Hardware Servers,CL-050
2025-06-20,3380.93,0.0,Engineering,East,Hardware Systems,Salaries,CL-025
2025-06-20,2062.35,716.7,HR,West,Hardware Systems,Recruitment,CL-021
2025-06-20,12173.4,0.0,HR,West,Software Licenses,Benefits,CL-002
2025-06-20,0.0,3988.98,Operations,West,Hardware Systems,Office Supplies,
2025-06-20,5426.66,3523.68,Operations,West,Hardware Systems,Utilities,CL-095
2025-06-20,0.0,1337.0,Engineering,South,Cloud Subscriptions,Software Subscriptions,
2025-06-21,0.0,2806.82,Marketing,North,Cloud Subscriptions,Software Subscriptions,
2025-06-21,8544.76,0.0,Engineering,South,Hardware Systems,Training,CL-085
2025-06-21,0.0,2612.06,Marketing,West,Hardware Systems,Salaries,
2025-06-21,6416.51,1963.07,HR,North,Consulting Services,Salaries,CL-077
2025-06-21,0.0,900.91,Sales,East,Hardware Systems,Travel,
2025-06-21,2501.47,0.0,HR,West,Hardware Systems,Recruitment,CL-010
2025-06-21,10165.5,0.0,HR,South,Cloud Subscriptions,Benefits,CL-065
2025-06-21,9043.95,0.0,Sales,East,Software Licenses,Software Subscriptions,CL-030
2025-06-22,11443.94,0.0,Marketing,West,Software Licenses,Marketing Ads,CL-023
2025-06-22,4561.14,0.0,Operations,West,Consulting Services,Utilities,CL-067
2025-06-22,0.0,352.18,Marketing,West,Cloud Subscriptions,Salaries,
2025-06-22,1665.1,0.0,Engineering,East,Consulting Services,Hardware Servers,CL-008
2025-06-22,6453.99,0.0,Engineering,South,Consulting Services,Training,CL-008
2025-06-23,1609.65,0.0,HR,East,Cloud Subscriptions,Recruitment,CL-039
2025-06-23,13232.99,717.99,Engineering,South,Software Licenses,Training,CL-055
2025-06-23,5971.64,0.0,Operations,West,Consulting Services,Salaries,CL-059
2025-06-23,7175.42,253.0,Operations,South,Software Licenses,Salaries,CL-082
2025-06-23,1603.19,613.02,Engineering,North,Software Licenses,Hardware Servers,CL-080
2025-06-23,9445.76,0.0,Engineering,West,Cloud Subscriptions,Software Subscriptions,CL-018
2025-06-23,7327.8,0.0,Marketing,South,Cloud Subscriptions,Software Subscriptions,CL-029
2025-06-24,7943.22,956.16,Marketing,South,Hardware Systems,Marketing Ads,CL-015
2025-06-24,0.0,258.99,HR,East,Software Licenses,Software Subscriptions,
2025-06-24,0.0,2382.13,Operations,North,Consulting Services,Salaries,
2025-06-24,0.0,3434.57,Engineering,West,Hardware Systems,Salaries,
2025-06-24,10954.52,0.0,HR,West,Software Licenses,Recruitment,CL-092
2025-06-24,0.0,2863.83,Marketing,East,Hardware Systems,Marketing Ads,
2025-06-24,5338.0,0.0,Sales,North,Consulting Services,Salaries,CL-069
2025-06-24,13391.43,0.0,Sales,West,Software Licenses,Salaries,CL-018
2025-06-24,5555.34,0.0,Marketing,East,Cloud Subscriptions,Software Subscriptions,CL-060
2025-06-24,0.0,883.74,Operations,North,Cloud Subscriptions,Rent,
2025-06-25,0.0,969.87,Marketing,North,Cloud Subscriptions,Marketing Ads,
2025-06-25,4652.35,0.0,Operations,South,Hardware Systems,Utilities,CL-096
2025-06-25,4567.46,1622.12,Sales,West,Hardware Systems,Commissions,CL-015
2025-06-25,7072.0,1785.99,Marketing,South,Hardware Systems,Marketing Ads,CL-067
2025-06-25,12333.53,0.0,Marketing,South,Cloud Subscriptions,Marketing Ads,CL-045
2025-06-25,9498.18,0.0,HR,West,Software Licenses,Software Subscriptions,CL-086
2025-06-26,9352.28,0.0,Marketing,West,Hardware Systems,Events,CL-002
2025-06-26,10204.44,0.0,HR,East,Software Licenses,Software Subscriptions,CL-074
2025-06-26,7819.54,0.0,Sales,West,Consulting Services,Salaries,CL-023
2025-06-26,6506.04,219.41,Operations,East,Software Licenses,Rent,CL-031
2025-06-26,6339.23,2037.65,HR,West,Consulting Services,Benefits,CL-021
2025-06-26,8782.88,950.54,HR,East,Software Licenses,Software Subscriptions,CL-078
2025-06-27,2035.2,0.0,Engineering,West,Software Licenses,Hardware Servers,CL-098
